Open Price,Low Price,High Price,Close Price,Change Amount,Change Percent,Gregorian Date,Persian Date
29410,29320,29430,29350,70,0.24%,2014/01/29,1392/11/09
29490,29420,29510,29420,60,0.2%,2014/01/28,1392/11/08
29470,29440,29510,29480,10,0.03%,2014/01/27,1392/11/07
29460,29410,29490,29490,40,0.14%,2014/01/26,1392/11/06
29540,29410,29550,29450,10,0.03%,2014/01/25,1392/11/05
29440,29230,29750,29440,40,0.14%,2014/01/22,1392/11/02
29320,29280,29650,29510,170,0.58%,2014/01/21,1392/11/01
28890,28890,29380,29340,20,0.07%,2014/01/20,1392/10/30
29360,29360,29360,29360,109,0.37%,2014/01/18,1392/10/28
29562,28926,29813,29469,101,0.34%,2014/01/15,1392/10/25
29640,29560,29640,29570,60,0.2%,2014/01/14,1392/10/24
29600,29600,29680,29630,70,0.24%,2014/01/13,1392/10/23
29780,29500,29780,29560,230,0.78%,2014/01/12,1392/10/22
29840,29780,29840,29790,10,0.03%,2014/01/11,1392/10/21
29870,29490,30350,29800,-,-,2014/01/08,1392/10/18
29850,29820,29920,29900,50,0.17%,2014/01/07,1392/10/17
29790,29790,29850,29850,50,0.17%,2014/01/06,1392/10/16
29730,29730,29820,29800,60,0.2%,2014/01/05,1392/10/15
29770,29660,29770,29740,180,0.61%,2014/01/04,1392/10/14
29920,29920,29920,29920,150,0.5%,2014/01/01,1392/10/11
30080,30070,30080,30070,10,0.03%,2013/12/30,1392/10/09
30160,30060,30160,30060,90,0.3%,2013/12/29,1392/10/08
29960,29960,30230,30150,181,0.6%,2013/12/28,1392/10/07
29759,29297,30448,29969,41,0.14%,2013/12/25,1392/10/04
29710,29630,29710,29670,89,0.3%,2013/12/24,1392/10/03
29554,29264,29758,29581,21,0.07%,2013/12/21,1392/09/30
29470,28975,29859,29450,-,-,2013/12/18,1392/09/27
29460,29430,29490,29490,50,0.17%,2013/12/17,1392/09/26
29440,29420,29470,29440,30,0.1%,2013/12/16,1392/09/25
29510,29470,29510,29470,50,0.17%,2013/12/15,1392/09/24
29600,29520,29600,29520,44,0.15%,2013/12/14,1392/09/23
29365,29071,29873,29476,126,0.43%,2013/12/11,1392/09/20
29480,29380,29480,29390,90,0.31%,2013/12/10,1392/09/19
29450,29440,29480,29480,60,0.2%,2013/12/09,1392/09/18
29480,29420,29490,29420,40,0.14%,2013/12/08,1392/09/17
29450,29400,29480,29460,47,0.16%,2013/12/07,1392/09/16
29544,29132,29886,29507,13,0.04%,2013/12/04,1392/09/13
29470,29470,29560,29550,100,0.34%,2013/12/03,1392/09/12
29460,29400,29480,29450,80,0.27%,2013/12/02,1392/09/11
29600,29530,29600,29530,-,-,2013/12/01,1392/09/10
29600,29530,29600,29530,84,0.28%,2013/11/30,1392/09/09
29817,29261,30317,29614,6,0.02%,2013/11/27,1392/09/06
29650,29600,29950,29900,150,0.5%,2013/11/26,1392/09/05
29320,29200,29800,29750,600,2.06%,2013/11/25,1392/09/04
29000,28900,29150,29150,250,0.86%,2013/11/24,1392/09/03
29850,29250,29850,29400,660,2.24%,2013/11/23,1392/09/02
30080,29730,30310,30060,40,0.13%,2013/11/20,1392/08/29
30070,30050,30120,30050,20,0.07%,2013/11/19,1392/08/28
29950,29950,30070,30070,40,0.13%,2013/11/18,1392/08/27
30080,29980,30080,30030,70,0.23%,2013/11/17,1392/08/26
30120,30050,30120,30100,73,0.24%,2013/11/16,1392/08/25
30176,29669,30562,30173,7,0.02%,2013/11/11,1392/08/20
30150,30120,30180,30150,100,0.33%,2013/11/10,1392/08/19
30050,30050,30250,30250,214,0.71%,2013/11/09,1392/08/18
30135,29762,30364,30036,114,0.38%,2013/11/06,1392/08/15
30200,30150,30200,30180,80,0.27%,2013/11/05,1392/08/14
30250,30100,30250,30100,200,0.66%,2013/11/04,1392/08/13
30350,30300,30350,30300,100,0.33%,2013/11/03,1392/08/12
30200,30200,30400,30400,318,1.06%,2013/11/02,1392/08/11
30106,29564,30304,30082,32,0.11%,2013/10/30,1392/08/08
30100,30050,30100,30050,100,0.33%,2013/10/29,1392/08/07
30050,30050,30150,30150,50,0.17%,2013/10/28,1392/08/06
30050,30050,30100,30100,-,-,2013/10/27,1392/08/05
30150,30050,30150,30100,30,0.1%,2013/10/26,1392/08/04
30120,29580,30310,30130,30,0.1%,2013/10/22,1392/07/30
30050,30000,30100,30100,150,0.5%,2013/10/21,1392/07/29
30050,29950,30100,29950,200,0.67%,2013/10/20,1392/07/28
30150,30100,30200,30150,77,0.26%,2013/10/19,1392/07/27
30419,29803,30610,30227,145,0.48%,2013/10/16,1392/07/24
30385,30004,30816,30372,22,0.07%,2013/10/14,1392/07/22
30300,30150,30350,30350,200,0.66%,2013/10/13,1392/07/21
30400,30150,30400,30150,200,0.66%,2013/10/12,1392/07/20
30430,29800,30910,30350,50,0.16%,2013/10/09,1392/07/17
30400,30350,30400,30350,150,0.49%,2013/10/08,1392/07/16
30450,30400,30500,30500,50,0.16%,2013/10/07,1392/07/15
30550,30350,30550,30450,100,0.33%,2013/10/06,1392/07/14
30800,30550,30800,30550,31,0.1%,2013/10/05,1392/07/13
30324,29963,30811,30519,169,0.56%,2013/10/02,1392/07/10
30700,30500,30700,30550,-,-,2013/10/01,1392/07/09
30500,30400,30550,30550,200,0.66%,2013/09/30,1392/07/08
30650,30250,30650,30350,300,0.99%,2013/09/29,1392/07/07
30700,30550,31000,30650,200,0.66%,2013/09/28,1392/07/06
30680,30230,30830,30450,50,0.16%,2013/09/25,1392/07/03
29700,29700,31250,30700,1350,4.6%,2013/09/24,1392/07/02
29150,29150,29500,29350,-,-,2013/09/23,1392/07/01
29400,29250,29550,29350,50,0.17%,2013/09/22,1392/06/31
29300,29000,29500,29300,830,2.83%,2013/09/21,1392/06/30
30670,29710,31210,30130,670,2.22%,2013/09/18,1392/06/27
30700,30700,30850,30800,200,0.65%,2013/09/17,1392/06/26
30900,30600,31050,30600,700,2.29%,2013/09/16,1392/06/25
31600,31200,31600,31300,400,1.28%,2013/09/15,1392/06/24
31800,31700,31800,31700,20,0.06%,2013/09/14,1392/06/23
31750,31520,32170,31720,80,0.25%,2013/09/11,1392/06/20
31900,31750,32050,31800,200,0.63%,2013/09/10,1392/06/19
32750,32000,32750,32000,850,2.66%,2013/09/09,1392/06/18
32850,32800,32950,32850,50,0.15%,2013/09/08,1392/06/17
32700,32700,32900,32900,130,0.4%,2013/09/07,1392/06/16
33060,32700,33570,33030,170,0.51%,2013/09/04,1392/06/13
32800,32800,33300,33050,470,1.44%,2013/09/03,1392/06/12
32520,31920,33000,32580,180,0.56%,2013/08/31,1392/06/09
32450,31960,33100,32530,130,0.4%,2013/08/28,1392/06/06
31800,31800,33000,33000,1250,3.94%,2013/08/27,1392/06/05
31250,31250,31800,31750,500,1.6%,2013/08/26,1392/06/04
31350,31150,31350,31250,50,0.16%,2013/08/25,1392/06/03
31300,31150,31300,31200,-,-,2013/08/24,1392/06/02
31230,30790,31470,31200,-,-,2013/08/21,1392/05/30
30900,30800,31000,30950,50,0.16%,2013/08/20,1392/05/29
31450,31000,31450,31000,450,1.45%,2013/08/19,1392/05/28
31650,31450,31700,31450,130,0.41%,2013/08/18,1392/05/27
31650,31550,31650,31580,120,0.38%,2013/08/17,1392/05/26
31900,31400,32500,31700,300,0.95%,2013/08/14,1392/05/23
31900,31800,31950,31950,-,-,2013/08/13,1392/05/22
32100,31900,32100,31950,300,0.94%,2013/08/12,1392/05/21
32300,32200,32400,32250,69,0.21%,2013/08/11,1392/05/20
32256,31823,32762,32181,31,0.1%,2013/08/07,1392/05/16
32050,32050,32350,32250,350,1.1%,2013/08/06,1392/05/15
31900,31750,31950,31900,100,0.31%,2013/08/05,1392/05/14
32150,31900,32200,32000,400,1.25%,2013/08/04,1392/05/13
32650,32400,32800,32400,480,1.5%,2013/08/03,1392/05/12
31850,31580,32340,31920,120,0.38%,2013/07/31,1392/05/09
31740,31200,32070,31700,-,-,2013/07/28,1392/05/06
31900,31700,31900,31800,130,0.41%,2013/07/27,1392/05/05
31500,31010,31940,31670,70,0.22%,2013/07/24,1392/05/02
31300,31200,31650,31650,450,1.44%,2013/07/23,1392/05/01
31450,31150,31450,31200,400,1.28%,2013/07/22,1392/04/31
31850,31450,31850,31600,450,1.44%,2013/07/21,1392/04/30
30800,30700,31150,31150,450,1.44%,2013/07/20,1392/04/29
31622,31233,31973,31600,50,0.16%,2013/07/17,1392/04/26
32500,32100,32500,32150,450,1.4%,2013/07/16,1392/04/25
32550,32550,32600,32600,-,-,2013/07/15,1392/04/24
32750,32550,32750,32600,100,0.31%,2013/07/14,1392/04/23
32700,32350,32700,32700,414,1.27%,2013/07/13,1392/04/22
33114,32888,33471,33114,36,0.11%,2013/07/10,1392/04/19
33050,32900,33050,33000,100,0.3%,2013/07/09,1392/04/18
33150,32950,33150,33100,250,0.76%,2013/07/08,1392/04/17
33350,33300,33500,33350,400,1.21%,2013/07/07,1392/04/16
33200,32950,33200,32950,508,1.54%,2013/07/06,1392/04/15
33541,33247,33728,33458,192,0.57%,2013/07/03,1392/04/12
33550,33400,33650,33600,100,0.3%,2013/07/02,1392/04/11
34000,33700,34000,33700,200,0.59%,2013/07/01,1392/04/10
34100,33750,34100,33900,400,1.19%,2013/06/30,1392/04/09
33600,33400,33600,33500,280,0.84%,2013/06/29,1392/04/08
33560,33020,34070,33220,380,1.14%,2013/06/26,1392/04/05
32400,32400,33200,32950,400,1.23%,2013/06/25,1392/04/04
30710,30130,33230,32550,1650,5.34%,2013/06/22,1392/04/01
33300,31900,33400,32200,800,2.48%,2013/06/19,1392/03/29
34400,33900,34400,34000,500,1.47%,2013/06/18,1392/03/28
35000,34500,35000,34500,50,0.14%,2013/06/17,1392/03/27
35000,34500,35000,34550,550,1.59%,2013/06/16,1392/03/26
34400,34400,35200,35100,560,1.6%,2013/06/15,1392/03/25
36220,35120,36830,35660,640,1.79%,2013/06/12,1392/03/22
35950,35950,36450,36450,600,1.67%,2013/06/11,1392/03/21
35950,35850,36000,35850,350,0.98%,2013/06/10,1392/03/20
36300,36200,36300,36200,100,0.28%,2013/06/09,1392/03/19
36650,36300,36650,36300,159,0.44%,2013/06/08,1392/03/18
36405,36182,36747,36459,19,0.05%,2013/06/05,1392/03/15
36378,36163,36944,36478,128,0.35%,2013/06/02,1392/03/12
36480,36280,36500,36280,60,0.17%,2013/06/01,1392/03/11
36310,36070,36680,36340,140,0.39%,2013/05/29,1392/03/08
36900,36480,36900,36580,270,0.74%,2013/05/28,1392/03/07
36300,36300,36850,36850,570,1.57%,2013/05/27,1392/03/06
36100,36100,36280,36280,130,0.36%,2013/05/26,1392/03/05
35850,35850,36280,36150,489,1.37%,2013/05/25,1392/03/04
35523,35100,36352,35661,211,0.6%,2013/05/22,1392/03/01
35600,35450,35700,35650,750,2.15%,2013/05/21,1392/02/31
35000,34900,35000,34900,200,0.58%,2013/05/20,1392/02/30
34550,34500,34750,34700,50,0.14%,2013/05/19,1392/02/29
34800,34750,34900,34750,305,0.88%,2013/05/18,1392/02/28
35147,34616,35681,35055,95,0.27%,2013/05/15,1392/02/25
35000,34750,35050,35050,200,0.57%,2013/05/14,1392/02/24
35270,35250,35300,35250,50,0.14%,2013/05/13,1392/02/23
34850,34850,35300,35300,400,1.15%,2013/05/12,1392/02/22
34850,34700,34900,34900,123,0.35%,2013/05/11,1392/02/21
35336,34335,35593,34777,573,1.65%,2013/05/08,1392/02/18
35650,35450,35650,35450,150,0.42%,2013/05/07,1392/02/17
35650,35550,35650,35600,100,0.28%,2013/05/06,1392/02/16
35850,35700,35850,35700,300,0.84%,2013/05/05,1392/02/15
35800,35750,36000,36000,438,1.23%,2013/05/04,1392/02/14
35665,34854,36331,35562,12,0.03%,2013/05/01,1392/02/11
35750,35700,35750,35700,100,0.28%,2013/04/30,1392/02/10
35950,35800,35950,35800,100,0.28%,2013/04/29,1392/02/09
35800,35800,36100,35900,50,0.14%,2013/04/28,1392/02/08
35700,35600,35850,35850,54,0.15%,2013/04/27,1392/02/07
36294,35473,36591,35904,246,0.69%,2013/04/24,1392/02/04
35650,35650,36400,36400,800,2.25%,2013/04/23,1392/02/03
35600,35450,35600,35600,100,0.28%,2013/04/22,1392/02/02
35450,35400,35500,35500,150,0.42%,2013/04/21,1392/02/01
35150,35150,35350,35350,60,0.17%,2013/04/20,1392/01/31
35440,34960,35690,35290,10,0.03%,2013/04/17,1392/01/28
35100,35100,35250,35250,200,0.57%,2013/04/16,1392/01/27
35200,35000,35200,35050,77,0.22%,2013/04/15,1392/01/26
35131,34389,35320,35127,29,0.08%,2013/04/12,1392/01/23
35243,34831,35969,35098,48,0.14%,2013/04/10,1392/01/21
35500,35150,35500,35150,250,0.71%,2013/04/09,1392/01/20
35400,35400,35650,35400,-,-,2013/04/08,1392/01/19
36150,35400,36150,35400,950,2.68%,2013/04/07,1392/01/18
36000,35950,36400,36350,1401,4.01%,2013/04/06,1392/01/17
34288,33797,35389,34949,474,1.37%,2013/04/03,1392/01/14
34326,33687,34885,34475,392,1.14%,2013/04/02,1392/01/13
34322,33820,35456,34867,623,1.82%,2013/03/30,1392/01/10
34117,33844,34500,34244,26,0.08%,2013/03/29,1392/01/09
34346,33537,34555,34218,141,0.41%,2013/03/27,1392/01/07
34150,33436,34703,34077,244,0.72%,2013/03/26,1392/01/06
34210,33501,34791,34321,637,1.86%,2013/03/25,1392/01/05
34220,33942,35408,34958,453,1.31%,2013/03/24,1392/01/04
34470,33952,34791,34505,455,1.34%,2013/03/17,1391/12/27
33400,33400,34200,34100,700,2.1%,2013/03/16,1391/12/26
34000,33100,34500,33400,600,1.8%,2013/03/13,1391/12/23
34300,34100,34450,34400,350,1.02%,2013/03/12,1391/12/22
35050,34700,35050,34750,350,1.01%,2013/03/11,1391/12/21
35300,34900,35500,35100,350,1.01%,2013/03/10,1391/12/20
34850,34450,34850,34750,870,2.5%,2013/03/09,1391/12/19
35550,34910,36230,35620,80,0.22%,2013/03/06,1391/12/16
34800,34800,35900,35900,1500,4.36%,2013/03/05,1391/12/15
33300,33300,34700,34400,1350,4.08%,2013/03/04,1391/12/14
33900,32850,33900,33050,1850,5.6%,2013/03/03,1391/12/13
36100,34900,36100,34900,1713,4.91%,2013/03/02,1391/12/12
36916,36342,37569,36613,137,0.37%,2013/02/27,1391/12/09
37900,37050,37900,37050,600,1.62%,2013/02/26,1391/12/08
37450,37450,37850,37650,190,0.51%,2013/02/25,1391/12/07
36890,36890,37460,37460,710,1.93%,2013/02/24,1391/12/06
36650,36550,36750,36750,2,0.01%,2013/02/23,1391/12/05
36922,36483,37409,36752,2,0.01%,2013/02/20,1391/12/02
36800,36800,37100,36900,350,0.95%,2013/02/19,1391/12/01
37400,37250,37500,37250,150,0.4%,2013/02/18,1391/11/30
36600,36600,37100,37100,300,0.82%,2013/02/17,1391/11/29
37000,36800,37000,36800,570,1.55%,2013/02/16,1391/11/28
37220,36730,37630,37370,130,0.35%,2013/02/13,1391/11/25
36000,35900,36500,36500,700,1.92%,2013/02/12,1391/11/24
37500,37200,37500,37200,750,2.02%,2013/02/11,1391/11/23
38250,37710,38640,37950,460,1.21%,2013/02/08,1391/11/20
38160,37880,39110,38410,210,0.55%,2013/02/06,1391/11/18
37700,37150,37700,37150,1350,3.63%,2013/02/05,1391/11/17
38900,38500,38900,38500,250,0.65%,2013/02/04,1391/11/16
37700,37700,38250,38250,150,0.39%,2013/02/03,1391/11/15
38100,37800,38100,38100,730,1.92%,2013/02/02,1391/11/14
39060,38370,39520,38830,70,0.18%,2013/01/30,1391/11/11
36600,36600,36600,36600,100,0.27%,2013/01/28,1391/11/09
36300,36000,36710,36500,20,0.05%,2013/01/27,1391/11/08
35600,35600,36520,36520,1097,3.1%,2013/01/26,1391/11/07
35014,34775,35695,35423,173,0.49%,2013/01/23,1391/11/04
36500,34960,36500,35600,590,1.66%,2013/01/22,1391/11/03
35240,35240,36500,36190,2090,6.13%,2013/01/21,1391/11/02
33300,33300,34350,34100,777,2.33%,2013/01/19,1391/10/30
33111,32594,33669,33323,273,0.83%,2013/01/16,1391/10/27
33300,33010,33300,33050,-,-,2013/01/15,1391/10/26
32930,32900,33100,33050,150,0.46%,2013/01/14,1391/10/25
32900,32850,32950,32900,100,0.3%,2013/01/13,1391/10/24
32730,32180,33450,32800,-,-,2013/01/09,1391/10/20
32550,32550,33250,32850,190,0.58%,2013/01/08,1391/10/19
32420,32400,32660,32660,310,0.96%,2013/01/07,1391/10/18
32400,32300,32400,32350,110,0.34%,2013/01/06,1391/10/17
32400,32330,32460,32460,82,0.25%,2013/01/05,1391/10/16
32350,32110,32539,32378,72,0.22%,2013/01/01,1391/10/12
32400,32400,32550,32400,-,-,2012/12/31,1391/10/11
32900,32400,32900,32400,100,0.31%,2012/12/30,1391/10/10
31950,31600,32300,32300,280,0.87%,2012/12/29,1391/10/09
32840,32070,33480,32580,20,0.06%,2012/12/26,1391/10/06
32640,32480,33280,32750,570,1.74%,2012/12/25,1391/10/05
34200,33320,34200,33320,-,-,2012/12/24,1391/10/04
33500,33320,33500,33320,920,2.84%,2012/12/23,1391/10/03
31800,31800,32400,32400,1300,4.18%,2012/12/22,1391/10/02
31400,30900,31900,31100,100,0.32%,2012/12/19,1391/09/29
31250,30850,31350,30850,250,0.81%,2012/12/18,1391/09/28
30900,30900,31100,31100,770,2.54%,2012/12/17,1391/09/27
30000,30000,30330,30330,330,1.1%,2012/12/16,1391/09/26
30000,30000,30000,30000,270,0.91%,2012/12/15,1391/09/25
29970,29170,30150,29730,470,1.58%,2012/12/12,1391/09/22
29950,29950,29950,29950,150,0.5%,2012/12/11,1391/09/21
30100,30100,30100,30100,300,1.01%,2012/12/10,1391/09/20
29800,29800,29800,29800,800,2.76%,2012/12/09,1391/09/19
29000,29000,29000,29000,300,1.03%,2012/12/08,1391/09/18
29300,29300,29300,29300,-,-,2012/12/06,1391/09/16
29300,29300,29300,29300,-,-,2012/12/05,1391/09/15
29300,29300,29300,29300,200,0.69%,2012/12/04,1391/09/14
29100,29100,29100,29100,200,0.69%,2012/12/03,1391/09/13
29300,29300,29300,29300,-,-,2012/12/02,1391/09/12
29300,29300,29300,29300,250,0.86%,2012/12/01,1391/09/11
28810,28270,29630,29050,350,1.22%,2012/11/28,1391/09/08
29000,29000,29000,29000,1000,3.57%,2012/11/27,1391/09/07
28000,28000,28000,28000,1000,3.57%,2012/11/26,1391/09/06
29000,29000,29000,29000,-,-,2012/11/22,1391/09/02
28400,28400,29000,29000,600,2.11%,2012/11/21,1391/09/01
28400,28400,28400,28400,1900,7.17%,2012/11/20,1391/08/30
26500,26500,26500,26500,1500,5.66%,2012/11/19,1391/08/29
28000,28000,28000,28000,500,1.79%,2012/11/18,1391/08/28
28500,28500,28500,28500,1300,4.56%,2012/11/17,1391/08/27
29800,29800,29800,29800,-,-,2012/11/15,1391/08/25
29800,29800,29800,29800,-,-,2012/11/14,1391/08/24
29800,29800,29800,29800,200,0.67%,2012/11/13,1391/08/23
30000,30000,30000,30000,500,1.67%,2012/11/12,1391/08/22
30500,30500,30500,30500,200,0.66%,2012/11/11,1391/08/21
30700,30700,30700,30700,1100,3.58%,2012/11/10,1391/08/20
31800,31800,31800,31800,-,-,2012/11/08,1391/08/18
31800,31800,31800,31800,-,-,2012/11/07,1391/08/17
31800,31800,31800,31800,200,0.63%,2012/11/06,1391/08/16
32000,32000,32000,32000,2500,8.47%,2012/11/05,1391/08/15
29500,29500,29500,29500,3400,11.53%,2012/11/04,1391/08/14
32900,32900,32900,32900,-,-,2012/11/01,1391/08/11
32900,32900,32900,32900,-,-,2012/10/31,1391/08/10
32900,32900,32900,32900,100,0.3%,2012/10/30,1391/08/09
33000,33000,33000,33000,400,1.21%,2012/10/29,1391/08/08
33400,33400,33400,33400,500,1.52%,2012/10/28,1391/08/07
32900,32900,32900,32900,1100,3.34%,2012/10/27,1391/08/06
34000,34000,34000,34000,-,-,2012/10/25,1391/08/04
34000,34000,34000,34000,-,-,2012/10/24,1391/08/03
34000,34000,34000,34000,1300,3.98%,2012/10/23,1391/08/02
33000,32700,33000,32700,3300,10.09%,2012/10/22,1391/08/01
36000,36000,36000,36000,600,1.69%,2012/10/21,1391/07/30
35500,35000,35500,35400,440,1.24%,2012/10/20,1391/07/29
35040,34720,36070,35840,540,1.53%,2012/10/17,1391/07/26
33350,33350,33350,33350,2650,7.95%,2012/10/16,1391/07/25
36000,36000,36000,36000,800,2.27%,2012/10/15,1391/07/24
34600,34600,35400,35200,1200,3.53%,2012/10/14,1391/07/23
33700,33500,34200,34000,52,0.15%,2012/10/13,1391/07/22
33409,33014,34494,33948,698,2.1%,2012/10/10,1391/07/19
32200,31250,33500,33000,-,-,2012/10/09,1391/07/18
34000,33000,34500,33000,400,1.21%,2012/10/08,1391/07/17
30670,30670,33400,33400,3400,11.33%,2012/10/07,1391/07/16
29800,28500,31200,30000,-,-,2012/10/06,1391/07/15
30000,29000,30000,30000,-,-,2012/10/03,1391/07/12
35700,30000,36300,34000,2100,6.18%,2012/10/02,1391/07/11
33300,33300,36100,36100,1400,4.03%,2012/10/01,1391/07/10
29680,29680,34700,34700,4900,16.44%,2012/09/30,1391/07/09
29600,29410,29800,29800,2850,10.58%,2012/09/29,1391/07/08
26880,26360,27440,26950,50,0.19%,2012/09/26,1391/07/05
26150,26120,26460,26300,820,3.22%,2012/09/25,1391/07/04
25310,25310,26530,25480,280,1.11%,2012/09/24,1391/07/03
24600,24600,25300,25200,440,1.78%,2012/09/23,1391/07/02
24660,24510,24780,24760,287,1.17%,2012/09/22,1391/07/01
24685,24262,24884,24473,93,0.38%,2012/09/19,1391/06/29
24210,23990,24360,24280,80,0.33%,2012/09/18,1391/06/28
24700,24300,24820,24360,570,2.34%,2012/09/17,1391/06/27
24470,24470,25240,24930,460,1.88%,2012/09/16,1391/06/26
24350,24320,24550,24470,275,1.14%,2012/09/15,1391/06/25
23865,23686,24378,24195,539,2.23%,2012/09/12,1391/06/22
24946,24320,25225,24734,16,0.06%,2012/09/10,1391/06/20
24900,24900,26300,25600,1120,4.58%,2012/09/09,1391/06/19
23140,23140,24480,24480,2104,9.4%,2012/09/08,1391/06/18
22441,22143,22871,22376,166,0.75%,2012/09/05,1391/06/15
21820,21810,22190,22180,360,1.65%,2012/09/04,1391/06/14
21820,21750,21910,21820,90,0.41%,2012/09/03,1391/06/13
21500,21330,21730,21730,140,0.65%,2012/09/02,1391/06/12
21780,21590,21780,21590,324,1.5%,2012/09/01,1391/06/11
21894,21716,22266,21914,83,0.38%,2012/08/29,1391/06/08
21901,21612,22021,21831,109,0.5%,2012/08/28,1391/06/07
21930,21930,21940,21940,20,0.09%,2012/08/27,1391/06/06
21750,21720,21960,21960,230,1.06%,2012/08/26,1391/06/05
22000,21650,22000,21730,29,0.13%,2012/08/25,1391/06/04
21589,21427,21970,21701,71,0.33%,2012/08/22,1391/06/01
21360,21290,21360,21360,120,0.56%,2012/08/21,1391/05/31
21230,20960,21680,21240,11,0.05%,2012/08/17,1391/05/27
21291,21059,21738,21251,9,0.04%,2012/08/15,1391/05/25
21230,21070,21240,21070,140,0.66%,2012/08/14,1391/05/24
21290,21210,21310,21210,90,0.42%,2012/08/13,1391/05/23
21400,21290,21410,21300,180,0.85%,2012/08/12,1391/05/22
21390,21370,21520,21480,208,0.98%,2012/08/11,1391/05/21
20739,20338,21474,21272,322,1.54%,2012/08/08,1391/05/18
21970,20850,21970,20850,1130,5.42%,2012/08/07,1391/05/17
21800,21570,22100,21980,520,2.42%,2012/08/06,1391/05/16
20700,20700,21550,21460,1020,4.99%,2012/08/05,1391/05/15
20040,20040,20480,20440,250,1.24%,2012/08/04,1391/05/14
20072,19947,20397,20190,-,-,2012/08/01,1391/05/11
19820,19800,20080,20070,360,1.83%,2012/07/31,1391/05/10
19710,19630,19710,19710,30,0.15%,2012/07/30,1391/05/09
19500,19500,19680,19680,210,1.08%,2012/07/29,1391/05/08
19650,19420,19650,19470,103,0.53%,2012/07/28,1391/05/07
19443,19279,19835,19573,3,0.02%,2012/07/25,1391/05/04
19200,19200,19340,19290,80,0.42%,2012/07/24,1391/05/03
